file,span_count,rule_matches_sum,rule_matches_per_span
trace-2bf418227fa20507117685739ecd70c7.json,2,1,0.5
trace-2c4c6c784e32b8c4abd926a2666901e0.json,2,3,1.5
trace-2c8f4dcb78005a2fcd7d52fd7c7f422c.json,4,1,0.25
trace-2cbb2d55a8ce77058b2d8ff6d0be01ef.json,3,1,0.3333333333333333
trace-2d52b84a36bfdea08cb5aaccb74f7551.json,2,1,0.5
trace-2d670571cd661df864e8910b954c7b1f.json,2,1,0.5
trace-2da7a92090bc60fd6abf7850c170349d.json,1,2,2.0
trace-2dc3df71956c131217219fca1b2cd48a.json,2,1,0.5
trace-2eb55e6792e2279564c75dba2c850b2a.json,3,1,0.3333333333333333
trace-2f352baa680506a1b17eef9af7934d2e.json,10,3,0.3
trace-2f4e7077a30a9ad946ff289eb266c496.json,31,49,1.5806451612903225
trace-2f6d55d8241bcff6e1dee676487ad8ce.json,5,2,0.4
trace-2fd69650741633863cffabeda2846766.json,3,1,0.3333333333333333
trace-2fe673ed75dacc1e132ae7c1fc0d3c27.json,2,1,0.5
trace-306640fe93c4382da5a93599f87d4274.json,64,15,0.234375
trace-3081299db6011173e7c3850ecfe6f8db.json,2,2,1.0
trace-30c8d8a2519bb2ea6630aeb7132500c0.json,2,1,0.5
trace-30ef290da7f05e4cbad5832da33044e9.json,21,13,0.6190476190476191
trace-311874824d8e94eb421e9c4dad154bfd.json,3,2,0.6666666666666666
trace-3128ca319e5f87375e1f014fb378e07e.json,3,1,0.3333333333333333
trace-313029a3c4d20fd154d01821210ab800.json,2,3,1.5
trace-31322b3ebe484f4df0e759317c21e8df.json,5,1,0.2
trace-3135282ecc8bed56de9a50ec12bcdf9b.json,36,15,0.4166666666666667
trace-3170d5b710833d8d3335287161dd4f0b.json,3,1,0.3333333333333333
trace-319778b2689dd016671adb249cd09d8c.json,3,1,0.3333333333333333
trace-31a3dd567e313d83c5776669639b3d17.json,3,1,0.3333333333333333
trace-31e064b2605db9dfa360bb043a8085b5.json,11,1,0.09090909090909091
trace-3253995d4a5ec5bb397cb371a888b150.json,10,3,0.3
trace-3288012a60c75a075f682b85439c6ef7.json,2,2,1.0
trace-32a76973bcaff0c2af599ad5551e94ff.json,3,2,0.6666666666666666
trace-32ad24923aed6cabe8631f14dac9d46b.json,5,1,0.2
trace-32fd6c94e9d25701cf63fac7e72cd239.json,3,1,0.3333333333333333
trace-332abf8d8c4fea17e31cbb8ee6bc5817.json,5,1,0.2
trace-3343232e863aa8730caa7cbcb3760e5e.json,3,1,0.3333333333333333
trace-3358937423b33db26f17ecc4740637ca.json,5,4,0.8
trace-339f4fec096b579055020e56bd7d6849.json,2,1,0.5
trace-33a13e210a9e41839b66c696a7fd8b0e.json,4,5,1.25
trace-33f502eb741a59e170001c90f20f7254.json,3,1,0.3333333333333333
trace-3421bf5e6335d5f093a9023f7066e03f.json,49,59,1.2040816326530612
trace-342878e0cb5ea93285e694e52998da4a.json,5,1,0.2
trace-34a91e5375f39fe3cdb0a07bac376270.json,15,4,0.26666666666666666
trace-34e1a2f7adbbab578e2a286c97d90e52.json,3,1,0.3333333333333333
trace-351a4dd83547df49f4194ba8e4629d31.json,2,3,1.5
trace-35527fd8b831079b87dac8916a6ebd55.json,3,1,0.3333333333333333
trace-35b17da345f3cec6434ec7bc92d676f8.json,5,1,0.2
trace-35e9967a12c56082a546cf07bb2da4cc.json,2,2,1.0
trace-36a85f7009a0e3091f4cc557742a1d7f.json,5,3,0.6
trace-3757b4da25256ed36fba39926f5436c1.json,3,1,0.3333333333333333
trace-37e22eab36df237a8592736116baa65c.json,5,1,0.2
trace-38c82e633829e23d160ae879ea50436a.json,2,1,0.5
trace-38f6045ca62a421d2398228df308b249.json,3,1,0.3333333333333333
trace-39c74636e6bf8743ad1272e0ee0e25fd.json,3,2,0.6666666666666666
trace-3a1ca7e90ac69c9b5e34e3bd5d457760.json,5,3,0.6
trace-3a4394cdfe53b8cdab4bd136d1055efb.json,7,4,0.5714285714285714
trace-3ac44f72aab957112bf17ada7201a87a.json,3,2,0.6666666666666666
trace-3b3921e8d737d0a4975d6044d72044a7.json,3,2,0.6666666666666666
trace-3b735f1b8102e1b039d02c81b32e6f0a.json,4,2,0.5
trace-3bcd09b212eafeb0d269225409f8ec57.json,2,2,1.0
trace-3cb01be186480f30948631c4bd18d3eb.json,7,1,0.14285714285714285
trace-3d17cac30b82147be7d398ceebda292f.json,2,2,1.0
trace-3d76d049afdfa1b3abf0104ab28fbc78.json,3,1,0.3333333333333333
trace-3e7e2751ff03776bc73c25d5e4147aaa.json,73,7,0.0958904109589041
trace-3f3c11039c87a1c926cfb75d634b2e68.json,2,2,1.0
trace-3f78e2cf2cd68a8b203e9758a2ebc6b1.json,1693,745,0.4400472533963379
trace-3f819368f8d8bac5d8acb687c13f28f7.json,5,1,0.2
trace-3faf24bdc79726ad262c246952b66c9c.json,3,1,0.3333333333333333
trace-40995644f4dfb1e15f58bb21044c6408.json,2,2,1.0
trace-40ee5e8a1fd9b0001d271d8bd5adcc1c.json,5,3,0.6
trace-415dea6e8dff154f494836457313a333.json,2,1,0.5
trace-416557baf6f7e1c0c9f707b4b2bfaa7b.json,3,1,0.3333333333333333
trace-41df9fd23b2b938ed0f43ee8b03c3536.json,3,1,0.3333333333333333
trace-41ebd4cc9488a9fb43b3ec21e59c88ca.json,3,1,0.3333333333333333
trace-431994669cad5b6a183f498af2022031.json,62,4,0.06451612903225806
trace-43fd4e176e3a44fb5a5dcb6b2b0c3836.json,6,3,0.5
trace-44062ce20fa71a69c020c7c8ea562e31.json,5,2,0.4
trace-441c222fde51c54b8bae6f4bc09c239b.json,2,1,0.5
trace-444b4624b498fdbfbadbb5c4afb32aef.json,5,3,0.6
trace-446ed42b0dc8371f8c2753d28805584b.json,3,1,0.3333333333333333
trace-4485b4df598fffb874cf4b63045600a2.json,6,6,1.0
trace-44aae231bf1d831fc2e20efcf7d369fc.json,2,2,1.0
trace-456705c24c0217292d66899197eb5173.json,53,5,0.09433962264150944
trace-457bd8357a6c33580603ba8f7b982829.json,12,1,0.08333333333333333
trace-45fcc4fb5d84cae793d6e9adb2773bc9.json,3,2,0.6666666666666666
trace-466988ce37a3b7135566f3541e379b5e.json,2,1,0.5
trace-4755579b0a98c9acc243fffd9d94ae0f.json,2,1,0.5
trace-475e6b7b56b9a699c91068eff7397bf1.json,5,1,0.2
trace-47985e639e852be820371039ff12b188.json,30,1,0.03333333333333333
trace-47e6b3d28bb50a2005b7864975db0d6a.json,2,1,0.5
trace-47f2817e6c27c75f043c53dfc579656f.json,47,1,0.02127659574468085
trace-480aab44e3a13664e36850aa2cc07cfc.json,5,1,0.2
trace-4837121115a9709c259fbabdd72b0319.json,3,1,0.3333333333333333
trace-49009be2e2f176d5af26a24701654e35.json,3,4,1.3333333333333333
trace-49768d266d799963a7b0b70dfebb508e.json,3,1,0.3333333333333333
trace-499453e81f9f521d3238f27cedc42c03.json,2,1,0.5
trace-499556e5551c8c892b4365e61a9251f2.json,9,1,0.1111111111111111
trace-49d1a7171119239c2c381f841db65744.json,2,1,0.5
trace-4a318c1ab5013ae85d4e7668c5005bb1.json,5,1,0.2
trace-4a8cbc27f3dddc72dcc6bb712c939977.json,3,1,0.3333333333333333
trace-4a8ff28e5079dda4754c5955056e778b.json,5,2,0.4
trace-4a9e41d410c149cfda2f519c7fdb07d9.json,3,1,0.3333333333333333
trace-4aa444e25f859ec2e0bde53ab4e168bc.json,3,1,0.3333333333333333
trace-4b8bda05554ab83637c0840ce0ae9235.json,3,1,0.3333333333333333
trace-4c12f6525786ef64235e47111af17f3d.json,2,2,1.0
trace-4c9779e1c6d06ea7c801f9cf0f2183be.json,2,1,0.5
trace-4cc38d065a27798894cb9152fef65faf.json,3,1,0.3333333333333333
trace-4d6eec7564c26d8f016c2b57918f4402.json,5,3,0.6
trace-4da5a474a6a4b6fa75c8fa46faeeeba5.json,3,1,0.3333333333333333
trace-4da73f21f27aee29db72b6e0e27871c2.json,2,2,1.0
trace-4dc4433ba42c4864a5bc90f191fa75e0.json,3,2,0.6666666666666666
trace-4dc5e6fc83e39d21bc8034c3eee2a83c.json,3,1,0.3333333333333333
trace-4ddf43c0603a17dda5f9e07a0b704b12.json,2,1,0.5
trace-4e89c160bf02433ab71c27acf6eecac5.json,2,1,0.5
trace-4e8db1fec1cf980d4ac41be6564c45df.json,6,6,1.0
trace-500ea73c921c4e308d860be1484114d3.json,3,1,0.3333333333333333
trace-503f14603d129e8bd76a70f261c78647.json,3,1,0.3333333333333333
trace-5041afd2c9fd94a67161b21b8cd37609.json,2,1,0.5
trace-50cd344b1defad5f90872ee7d88a875b.json,2,1,0.5
trace-50e877669f605f1ccb6ac3a14cd0d17a.json,3,1,0.3333333333333333
trace-5177866925e4c9456ba85322c9dae582.json,2,1,0.5
trace-5183f8d5a9b70e357a48a33a34f6a6eb.json,15,30,2.0
trace-51b16b6215699cd6cff5129ccf9556ee.json,2,1,0.5
trace-52ae9f17e6c623fa261141945645497f.json,3,1,0.3333333333333333
trace-52c1800a9d9e07d522cf75cec31ec6eb.json,8,2,0.25
trace-52d06a9f20f30d173e56f8c8457fdbea.json,5,3,0.6
trace-530c6ba5b10bb5cdcbe18fe76de7486f.json,3,1,0.3333333333333333
trace-53679e8bf70a35964a6893ac136b6717.json,7,2,0.2857142857142857
trace-537c7a74e896ca8350246605fca54b4e.json,2,2,1.0
trace-540232251ecc201c1a496ff68d2a018a.json,5,3,0.6
trace-540b80efd18eb1df000e81ccc57a1018.json,3,1,0.3333333333333333
trace-543c03420660de4168042b22e7cdffac.json,5,2,0.4
trace-54513c0243a1d323c805ee98f87f4e58.json,3,1,0.3333333333333333
trace-54526b6163b72a15e7bd01af6661d370.json,3,1,0.3333333333333333
trace-546f516d1432cd55cba3ddb0053c2da9.json,3,1,0.3333333333333333
trace-54749129918b5eab9f9d1cfa38a85e87.json,21,1,0.047619047619047616
trace-54db64b28b101e1d7624885f08fb737b.json,6,2,0.3333333333333333
trace-553304ca7dd10fa818b7ffb7aa8200d7.json,2,1,0.5
trace-5542c03076cdcc1ac1ea4eb87b237210.json,3,1,0.3333333333333333
trace-554ea0ec49677de743bfa40dacf9b3b4.json,2,2,1.0
trace-558fa3bec13ad301a9e0c154260add1c.json,3,1,0.3333333333333333
trace-564c2cf64f7375c69e54c0d0ef969d89.json,2,1,0.5
trace-567d83911d6ae0ebab5f6a094074b906.json,24,18,0.75
trace-567e166398261b2313e4082a69d62688.json,5,2,0.4
trace-568c3559b56f0826fce3bc95e0545294.json,3,1,0.3333333333333333
trace-568de57fe3acd659d678cb580a618f2f.json,3,1,0.3333333333333333
trace-569c43295b5876acd08dea00dbd25a3c.json,5,4,0.8
trace-56aa4daa68dc00902c9e96ecbd367000.json,2,2,1.0
trace-56ad90275384636ea1a6c322549b2a1a.json,3,1,0.3333333333333333
trace-56d026c8aef0797565b370fdbc305212.json,3,1,0.3333333333333333
trace-571b0c70353648cf8ac488d946bead1e.json,3,2,0.6666666666666666
trace-57696ce4b8fc7be6669a26eea5b3d170.json,2,2,1.0
trace-577378f36448a907518838097da18c1d.json,5,1,0.2
trace-5799cbc94e688f706588e538b27454e0.json,3,1,0.3333333333333333
trace-57b0401c10adcbb00d84d782f059fdb0.json,3,1,0.3333333333333333
trace-57d0e9a6cad0bf76f792ca9afdd617eb.json,15,4,0.26666666666666666
trace-5807ec8ceff6966c2c2298844c3b7de4.json,3,1,0.3333333333333333
trace-58f21bac104e667799d2b5bae1a07fe9.json,3,1,0.3333333333333333
trace-58f976c503c71b766d951ee3f53cb601.json,3,1,0.3333333333333333
trace-593b8815786e25a425c74adb3adfe0bf.json,3,1,0.3333333333333333
trace-59ea4b264a698f3646f1a2c366140c1c.json,35,3,0.08571428571428572
trace-5a33a5362d5b984016808521e86b4981.json,2,1,0.5
trace-5a3c49347c8c36f81fbe10639498b747.json,2,2,1.0
trace-5a9a7ee54c47a7f73c060da275a33408.json,1272,1,0.0007861635220125787
trace-5b8ee3ae188b911732cb4529a1c41b12.json,3,1,0.3333333333333333
trace-5bfd12f1e545759ff0e9f61a58354688.json,2,1,0.5
trace-5c03c9b2b6ca1fb7bbf642a5327d8e38.json,11,1,0.09090909090909091
trace-5c779f9b4153e484b28416ba29e59087.json,3,1,0.3333333333333333
trace-5c80f6dfcb92d4d28fad15e4ba89f097.json,2,2,1.0
trace-5cb3c26d7b6d43370ca575c119f94864.json,5,3,0.6
trace-5cef088518eecb7dc4bc0a00f0c3199b.json,3,1,0.3333333333333333
trace-5deb03f5e350478fb1e6566e8b26cf09.json,5,1,0.2
trace-5dfc437f19271769f3433d38eb0fba85.json,2,2,1.0
trace-5e22cfa36502395adb0d7203b365f832.json,2,1,0.5
trace-5e8954940034c459e77337efa8480748.json,2,2,1.0
trace-5ee12f3de99fd96f39120b2fa532be5a.json,2,1,0.5
trace-5f46d6ccdd867fa7020bf5437bff1518.json,9,3,0.3333333333333333
trace-5fdc94c9fa3f83ad40f5b8742dbda4a6.json,2,1,0.5
trace-5fe086626f6a09b79a316ec441321ee0.json,5,4,0.8
trace-60086a62e244607513e9467f424e30b5.json,2,1,0.5
trace-61178c8cfa8079c2a3daf2ecce573413.json,9,1,0.1111111111111111
trace-613e38eada4f6bf6e4cec96d1e776bc0.json,9,4,0.4444444444444444
trace-614320d41615d60031facae8b099fbab.json,2,2,1.0
trace-61537375a125779d2f3d741b6ad7d105.json,5,1,0.2
trace-61950ebe6d6255d8abf1b2a709d9ea10.json,2,3,1.5
trace-627292084d29769a419631bf67bbbba2.json,3,1,0.3333333333333333
trace-62e87e57fdb5e8879ba1d52a80536033.json,3,1,0.3333333333333333
trace-63400168a4ff4a5658485e744f006b7e.json,9,3,0.3333333333333333
trace-63405155460a97b70036bdfd17ba296a.json,5,2,0.4
trace-6368982c60b30f5bebfaf3fac046d002.json,5,2,0.4
trace-63a2590bdc25f0f3dfe2e94256f423f2.json,234,113,0.4829059829059829
trace-63a628fe1e79cc3ef93c0a5435823c60.json,9,4,0.4444444444444444
trace-63c9724176155ccae03c123992edb359.json,3,1,0.3333333333333333
trace-642e8e6494bb1a3b974e19ebf87ae63c.json,3,1,0.3333333333333333
trace-644bdca8555bceb2091f2a6f8e2018d4.json,2,1,0.5
trace-6467b140f1347655222bf8d27f28ffed.json,2,1,0.5
trace-647e72e9801ffdf33739719cd8e54fc9.json,5,4,0.8
trace-64a7e034510efe7dcc2ffb9e1691d612.json,3,1,0.3333333333333333
trace-65a0ee1b70a89b1c99b17d71246b4398.json,986,15,0.015212981744421906
trace-65d5cf4d123c90d776f366cd8b495e49.json,3,1,0.3333333333333333
trace-66672f29dea9b1cb7040a04a28911fcd.json,2,2,1.0
trace-668019cd67c45d5a1adcdb1bc0f5d015.json,1,1,1.0
trace-67881b4424607122bd7ca1f48b826dac.json,30,11,0.36666666666666664
trace-67b5533114b091068b969b7df0ef9c24.json,5,5,1.0
trace-6816e93b5d649b81e5a47d69a0379ea0.json,3,1,0.3333333333333333
trace-682fb135d1802a2b96088e6d48305f45.json,2,1,0.5
trace-683745a2baef7f98650a62a6f1124491.json,16,2,0.125
trace-6863278b795261fc444dcb53eb5cfe3c.json,3,1,0.3333333333333333
trace-689073ce018cf0705ee777ca55bcc3a0.json,3,1,0.3333333333333333
trace-68d1179bb96d15e7692903b436b85b88.json,2,1,0.5
trace-694936c38cc360e6080eaf90c738cdb8.json,3,1,0.3333333333333333
trace-6959c01cecf42500b8e98a5f10206daa.json,9,1,0.1111111111111111
trace-695ae533d679d7989c8c55a9c14ebd9a.json,90,15,0.16666666666666666
trace-69843a3810ec4da72be0928796ab3dd2.json,334,309,0.9251497005988024
trace-69f03d86a0e8437f457897df49b32149.json,3,1,0.3333333333333333
trace-6a76e164ee7f816850893336716b817e.json,3,1,0.3333333333333333
trace-6a99b5c61f13976deeb0c6d646666a81.json,3,1,0.3333333333333333
trace-6ac31b3ece426340e426927ca68038f9.json,3,1,0.3333333333333333
trace-6ac9f28f6194bd1550dc4cd4399f4a61.json,2,2,1.0
trace-6b918a691ad76cb1bf55a0954284e0ee.json,5,2,0.4
trace-6c4ba0f15faa8626e702c0b2e47b91bf.json,13,3,0.23076923076923078
trace-6c74e7b76ea54366af289025a594c1fa.json,2,2,1.0
trace-6cc334c32a727d6f10a70bbfaa65db97.json,2,1,0.5
trace-6cdd8c0e285e290c94e89954f79cdc4e.json,6,1,0.16666666666666666
trace-6d3289825e051843be1582d91e1ccc91.json,5,1,0.2
trace-6dbba5316ae7e6f9ee486c6a7ef82366.json,3,1,0.3333333333333333
trace-6e7832c1e85560152c311d6ac0cbf176.json,2,2,1.0
trace-6e7fad048ae4ca52be34b30e811687ef.json,2,2,1.0
trace-6ebc2a595be6a7bd30b5b52348fdf656.json,9,3,0.3333333333333333
trace-6fa98cb969fff9461212c2cd15b08e1b.json,3,1,0.3333333333333333
trace-706cfd342b1ca6425845e8f079709b4c.json,234,125,0.5341880341880342
trace-707514a4ee026981b091ba21e23763c7.json,5,1,0.2
trace-70a780c62f0528ecd8a0aef6cdcc1e50.json,3,1,0.3333333333333333
trace-70b50ca20c818fb0cc7bd6ff8c5eb506.json,3,1,0.3333333333333333
trace-713bf6aa98b9c0ba5eee32a552b61ae0.json,3,1,0.3333333333333333
trace-714262db3fb82240dd01e8f75e23179c.json,11,1,0.09090909090909091
trace-71553b102a8829c3969686a26d3dd7e7.json,3,1,0.3333333333333333
trace-716e4b1631d5a3eeac0ae6628a70ffee.json,2,2,1.0
trace-71b4748ac027d3821f0700eb86ba64a8.json,2,2,1.0
trace-7217abfc3c6fb077b27eb354971ad81a.json,2,2,1.0
trace-72a188c3d84fd1d9ed9674b700c8635c.json,5,1,0.2
trace-72f9522e58d7f2e17e1d9edf2b51742c.json,5,4,0.8
trace-7306306dc1b5156494e5b014b6d2843f.json,3,1,0.3333333333333333
trace-7344225341dfdc28e354b0cf2613a581.json,3,1,0.3333333333333333
trace-7346a14c8c929657e1f8f4785c6be36c.json,2,1,0.5
trace-737d5d2d8bffeb3aac4bb6076581a51e.json,23,4,0.17391304347826086
trace-74311a0d9cf55883b2ad52d6f9fa1021.json,2,2,1.0
trace-74671ad05b290c93c7a28083d2bc4112.json,4,1,0.25
trace-74d9de4f960523a9422257a3b530f06b.json,2,1,0.5
trace-750021835ea8f93f6d6672a3573bdbd5.json,5,1,0.2
trace-757b3c7ab456087463c1da8348fde0e8.json,12,4,0.3333333333333333
trace-75c81d9cf03ac22c5992dc10f7a4a140.json,2,2,1.0
trace-75ca4e5942cf9f837060a6735d824c48.json,3,1,0.3333333333333333
trace-75f93ea3c1aa53c21031fdb0d3ac17f5.json,2,1,0.5
trace-7616dcd2880ca7fc87886b39cec32616.json,5,4,0.8
trace-767f40a58cc77a43fcf34b4b4ddc76cc.json,2,2,1.0
trace-768100274a8fde818b31f26845c4724d.json,2,2,1.0
trace-76a22cd818d6d9d22b5a2bb94f1c769a.json,2,1,0.5
trace-76afd0bf468aea76be0a07a90c9c4446.json,2,2,1.0
trace-776a2b314c39bbf6bd641c1ea02f217c.json,2,2,1.0
trace-776fd9dde88e7c6df1febb19bdb13b64.json,5,5,1.0
trace-77d40b1d1982ea94cdd4f750553b3cb5.json,1650,46,0.027878787878787878
trace-77da87716445ff05c310e2ae7c8b002c.json,2,1,0.5
trace-78a795f9a0bae5eb7bfc5aae5b90bcd7.json,25,3,0.12
trace-791436b07ffc7d93f76c3aef76a3a9f5.json,3,1,0.3333333333333333
trace-79158a09b0a0a57c14e9061d80f4fa38.json,5,3,0.6
trace-7973bd14d4a454a7eaf6eb5d1d0d62eb.json,3,1,0.3333333333333333
trace-79d2458ebe205ce854b72c7250ac7c27.json,3,1,0.3333333333333333
trace-7a081fa19f70d2c59984f79d6a78e123.json,2,1,0.5
trace-7a0afeadcd2603c1a8c231c5bd097d88.json,3,2,0.6666666666666666
trace-7a80dc06bd65b56441a79467ffac6034.json,3,1,0.3333333333333333
trace-7a932e89f5da6cee5130ad7ac8c66123.json,5,4,0.8
trace-7a9374291b3c23c6dfdbfdecf886e566.json,4,1,0.25
trace-7abd81cc2de1f17a7d1a84be80e62c26.json,2,1,0.5
trace-7b873b96e28bc8054fbde339337fb988.json,7,3,0.42857142857142855
trace-7bc7679480b7f491fe7885e4b91afba4.json,5,1,0.2
trace-7c05fe67ac4dfaf8365921d3d5ec5e1a.json,149,79,0.5302013422818792
trace-7c6558760fe89d597a2519d0f339d4ce.json,3,1,0.3333333333333333
trace-7c8fbff0c8ec1bcbfbc46a6fa16d0b1e.json,3,2,0.6666666666666666
trace-7cc0329413e840ca32622079681ae462.json,3,2,0.6666666666666666
trace-7ceba8227b678798d4cd2177184d8de2.json,2,2,1.0
trace-7d01bf1581f625ae25efed74f97d49a2.json,2,2,1.0
trace-7d971f141e26648ca1d9479d59d343f5.json,5,2,0.4
trace-7de32157db296d4adb16e60b4db327bd.json,2,1,0.5
trace-7e6d51d498f47b1f705bfd96dc315825.json,5,2,0.4
trace-7e923a132575211a1b0edd127feb98db.json,9,3,0.3333333333333333
trace-7eb3889cfd2ae372c02cc0a3f7f250a6.json,3,1,0.3333333333333333
trace-7ed882d8c78fec0121dc08ba1275c2b5.json,3,1,0.3333333333333333
trace-7efda2e6218530a0704dd86300e8f66a.json,3,1,0.3333333333333333
trace-7f6e47bef2e237372a9d768b21b8703a.json,2,1,0.5
trace-7f72feca9c292c922466356152e4fd19.json,3,1,0.3333333333333333
trace-7fa501d042e04b89f25ea435574b9c4a.json,3,1,0.3333333333333333
trace-801112133bfbf33113ecd76b89a68329.json,2,1,0.5
trace-802f779524eb2b493474f95594367a22.json,2,1,0.5
trace-8054b0aca32495207ed0b676f683bf2e.json,5,1,0.2
trace-808a442ead0dddfefbed1c7c8a59e641.json,3,1,0.3333333333333333
trace-80b9e7d7db7287f72698695999c3d3b3.json,3,1,0.3333333333333333
trace-815485174e5e2a109f0b470fabb9afa8.json,2,2,1.0
trace-81d8a825660dcf6b773b8b9175b6e2ac.json,5,3,0.6
trace-82212d43acf97db46ececcd1bf329f86.json,2,3,1.5
trace-82414521f84ac451ed68513e6f17fc4e.json,3,1,0.3333333333333333
trace-828ee470b92293ee5c2d77625016d8ba.json,2,1,0.5
trace-82e6a80e9baf5c871db3e72196e232a2.json,5,4,0.8
trace-82f48656d023ddb2245de3d1299810f8.json,2,1,0.5
trace-833d18b6937886e25ddd9344da750890.json,2,2,1.0
trace-834a1729d3ccda7f7659f63a7edb0c51.json,2,2,1.0
trace-842385f8b4330d09418d565081192ce2.json,2,2,1.0
trace-843deb7919e71f5192c5af27afe20e7d.json,4,1,0.25
trace-84658e2b7be8837554203dd0c439ff37.json,3,1,0.3333333333333333
trace-846e258b80746263d1872f2e78169c05.json,9,1,0.1111111111111111
trace-84ba7a61d791240e6b1c302517a559bc.json,5,1,0.2
trace-8534cbf00427f935f009562df729e368.json,2,1,0.5
trace-858a9052b3f18e1eab58fa1de1f9c2bc.json,5,2,0.4
trace-86454ccecbdb5711a6d29028784caaea.json,5,1,0.2
trace-866553cef5f719333ec00593c3a9d455.json,346,4,0.011560693641618497
trace-86af7e0014c42f7eab03d15b39397935.json,5,1,0.2
trace-870749c3dcb0a2e204e4a4ff4c02006f.json,3,1,0.3333333333333333
trace-8727c547e4ce5e26e0b7363adaa22778.json,2,1,0.5
trace-87ec45c98d15b2c895d7e2f9544ba80f.json,2,1,0.5
trace-87f276ca771f93dde2b421348df1f4a4.json,3,1,0.3333333333333333
trace-881019f9bc8de591d01f7fc63e5fcfce.json,3,1,0.3333333333333333
trace-883ba82a553dbcdb18f6f597de888b7c.json,2,3,1.5
trace-8919cf8b27d28be3a17ad048620b0cc4.json,3,1,0.3333333333333333
trace-8a54ea2cf6ed7f88b5ef0cc63c7d91ad.json,3,1,0.3333333333333333
trace-8a93a37b0a25711f6aa0cb45fc4c980f.json,5,2,0.4
trace-8ab342814eebb9050d3f3520a94afd53.json,12,24,2.0
trace-8ab529232eb0af6cf44076f09a3f4295.json,5,2,0.4
trace-8af137fb8dc088a83c7ffc0499ab7918.json,5,1,0.2
trace-8b13482d0bb6ea88d43167003ac44377.json,3,1,0.3333333333333333
trace-8b209f775a1c4c3ae61450ae9c855615.json,2,1,0.5
trace-8bbd4478dbff006c74c824083219fd83.json,2,1,0.5
trace-8c8d722837694a2cb1f3629cd94a74b2.json,3,4,1.3333333333333333
trace-8ca6cbbf0a1c2d51018e7761c69f8d98.json,3,1,0.3333333333333333
trace-8df7660e890c2b360560a249f941a464.json,3,1,0.3333333333333333
trace-8ec382694dec1d9940fae8c93a4095ac.json,2,2,1.0
trace-8eef9d12d7959750fb640d3ceef74016.json,3,2,0.6666666666666666
trace-8f9237883882c3427b684c9625ff284a.json,33,28,0.8484848484848485
trace-8f9b2120b241040ff14af75dbd949cdb.json,2,1,0.5
trace-8fc3f553714b42c50b78092ca3a9782d.json,3,1,0.3333333333333333
trace-8fc66097392a0432f7b3344856a5a98e.json,5,1,0.2
trace-908d346b2d78dbde1d70ad61bbd2ad96.json,5,5,1.0
trace-90a89681ca38d0049fa6602e4a66b843.json,2,1,0.5
trace-90a95195358e03ed52c6a06677e3c96e.json,3,1,0.3333333333333333
trace-91981ed9ed340387714c4f9acc959ad5.json,2,2,1.0
trace-91a6b9875322d9a0a18fa8c9ed0dfa1f.json,2,1,0.5
trace-91ae0ece77d1f91f51e91e6f01d1b668.json,3,1,0.3333333333333333
trace-92e75286fbc7c42f3603e864bbc707c0.json,2,2,1.0
trace-93124a91283f6bb595fd37def66f9274.json,42,30,0.7142857142857143
trace-9328b2ea2c084b094f9dd7ff5af3ae1a.json,1,1,1.0
trace-938a7f88e3342dbac3eeb8e16ff15df4.json,7,3,0.42857142857142855
trace-93c916e4a01fabbbfce486b7a6ada45a.json,3,1,0.3333333333333333
trace-93dcdf2473e9dfcff2a41ccfb4b33764.json,3,2,0.6666666666666666
trace-9499ffa0281167eefabda53d05b50a6e.json,3,2,0.6666666666666666
trace-94a57ecee3b2aa1920a8bd3c337a5ad4.json,5,2,0.4
trace-94ad283f30a6e8bef17f3ba17ca1261b.json,3,2,0.6666666666666666
trace-94b68574c2ec78f8ef4d8ede008b17e4.json,3,1,0.3333333333333333
trace-94dc2ad65233e6481afa822c555fb5d9.json,62,1,0.016129032258064516
trace-94e5263336639a758acd1ad285aa736e.json,14,6,0.42857142857142855
trace-950b4e6c306ab34d913213594997adb5.json,5,2,0.4
trace-953c6e55f3609fc1edf1e8b23598067b.json,5,2,0.4
trace-9568613368fdc5964319979b779b4739.json,5,1,0.2
trace-95b991a41791e623cbb9a4152cfad6c0.json,2,2,1.0
trace-95f2e58ada720ef99ad0326b4c4e43d5.json,2,3,1.5
trace-95fc95bd1cab031fbf9806b54c731fc7.json,3,1,0.3333333333333333
trace-9610476a66d06da25c2078f01bd762ca.json,2,1,0.5
trace-964f02b36eede6ca182f8109c66a45aa.json,2,2,1.0
trace-96b46ed091874012e2bed1d02fb30e02.json,5,1,0.2
trace-97cec519e8e4dc352da5f8e61c59b1cc.json,2,2,1.0
trace-98a7664bba6e323f3626bbb596732b9c.json,3,1,0.3333333333333333
trace-98df64b11d0bf20ee8df05d32e5ecd30.json,2,3,1.5
trace-998b281d3fa764b400626bc33ba3a666.json,3,2,0.6666666666666666
trace-99a37baba5c259efb47def261076cdbf.json,3,1,0.3333333333333333
trace-99d56f3b0cf997d88fb190687cd3209b.json,3,1,0.3333333333333333
trace-9a8b189d84a7ea55895e68d255d74649.json,3,2,0.6666666666666666
trace-9aa66879dc238d5c4f7ef1a2e90f2f1b.json,58,1,0.017241379310344827
trace-9aa984edf9061791c1e8bae5fed69112.json,3,1,0.3333333333333333
trace-9baacfcd5af704b79bdb9183b65ed1ae.json,5,1,0.2
